"","dates","ret_5_yr_daily","ret_10_yr_daily","bps_credit_aaa","bps_credit_baa","spread_aaa.minus.baa","Close","Adj","PX_LAST","snp_ret","clusters_fcm"
"3489",2003-12-04,3.392,4.365,5.7,6.67,0.97,1069.72,2218.0199,16.3,0.00475291884219604,1
"3490",2003-12-05,3.223,4.23,5.59,6.56,0.97,1061.5,2201.0165,17.09,-0.00766602680165295,1
"3491",2003-12-08,3.25,4.267,5.66,6.62,0.96,1069.3,2217.2984,16.54,0.00739744568021182,1
"3492",2003-12-09,3.347,4.351,5.71,6.66,0.95,1060.18,2198.4058,17.63,-0.00852054915116528,1
"3493",2003-12-10,3.288,4.316,5.69,6.65,0.96,1059.05,2196.4618,17.87,-0.000884277143009703,1
"3494",2003-12-11,3.205,4.23,5.65,6.62,0.97,1071.21,2221.9459,16.73,0.0116023415476655,1
"3495",2003-12-12,3.218,4.238,5.63,6.6,0.97,1074.14,2228.015,16.41,0.00273143464024021,1
"3496",2003-12-15,3.235,4.257,5.65,6.62,0.97,1068.04,2215.4434,17.23,-0.00564251138345108,1
"3497",2003-12-16,3.187,4.213,5.62,6.59,0.97,1075.13,2230.1758,15.93,0.00664986521434033,1
"3498",2003-12-17,3.177,4.182,5.57,6.54,0.97,1076.48,2233.1742,15.58,0.00134446800113244,1
"3499",2003-12-18,3.147,4.126,5.51,6.48,0.97,1089.17,2259.8477,16.16,0.0119442092784342,1
"3500",2003-12-19,3.153,4.133,5.5,6.48,0.98,1088.66,2258.8404,16.42,-0.000445738002609538,1
"3501",2003-12-22,3.19,4.168,5.53,6.52,0.99,1092.94,2267.7144,16.94,0.00392856440853448,1
"3502",2003-12-23,3.279,4.259,5.6,6.59,0.99,1096.02,2274.1176,16.49,0.00282363599225731,1
"3503",2003-12-24,3.19,4.183,5.56,6.54,0.98,1094.04,2270.0156,16.66,-0.00180377655051782,1
"3504",2003-12-26,3.149,4.15,5.52,6.5,0.98,1095.89,2273.849,17.45,0.0016887108617227,1
"3505",2003-12-29,3.227,4.242,5.59,6.57,0.98,1109.48,2302.882,17.09,0.0127682181182655,1
"3506",2003-12-30,3.224,4.257,5.64,6.62,0.98,1109.64,2303.4969,17.68,0.00026701324687936,1
"3507",2003-12-31,3.247,4.246,5.63,6.61,0.98,1111.92,2308.2586,18.31,0.00206716145352747,1
"3508",2004-01-02,3.337,4.379,5.73,6.7,0.97,1108.48,2301.3063,18.22,-0.00301192422720744,1
"3509",2004-01-05,3.347,4.377,5.7,6.68,0.98,1122.22,2329.8252,17.49,0.0123924833473928,1
"3510",2004-01-06,3.237,4.271,5.63,6.61,0.98,1123.67,2332.9572,16.73,0.00134430686044584,1
"3511",2004-01-07,3.209,4.242,5.61,6.57,0.96,1126.33,2339.0679,15.5,0.00261929365870929,1
"3512",2004-01-08,3.257,4.255,5.63,6.53,0.9,1131.92,2350.7668,15.61,0.00500152218753456,1
"3513",2004-01-09,3.046,4.08,5.52,6.42,0.9,1121.86,2329.8721,16.75,-0.00888846141607914,1
"3514",2004-01-12,3.043,4.086,5.52,6.43,0.91,1127.23,2341.1059,16.82,0.00482163806330827,1
"3515",2004-01-13,2.949,4.011,5.49,6.4,0.91,1121.22,2328.7257,18.04,-0.00528818452851708,1
"3516",2004-01-14,2.959,3.994,5.43,6.34,0.91,1130.52,2348.1146,16.75,0.00832596986411921,1
"3517",2004-01-15,2.965,3.969,5.41,6.32,0.91,1132.05,2351.3047,15.56,0.00135857934702176,1
"3518",2004-01-16,3.056,4.03,5.43,6.34,0.91,1139.83,2367.462,15,0.00687163173705214,1
"3519",2004-01-20,3.039,4.055,5.48,6.39,0.91,1138.77,2365.2768,15.21,-0.000923013759038116,1
"3520",2004-01-21,3.005,4.018,5.47,6.38,0.91,1147.62,2383.8277,14.34,0.00784301439899116,1
"3521",2004-01-22,2.937,3.953,5.41,6.32,0.91,1143.94,2376.23,14.71,-0.0031871850469729,1
"3522",2004-01-23,3.059,4.072,5.49,6.39,0.9,1141.55,2371.2899,14.84,-0.00207896542001397,1
"3523",2004-01-26,3.113,4.13,5.56,6.44,0.88,1155.37,2399.9975,14.55,0.0121063223859722,1
"3524",2004-01-27,3.048,4.074,5.51,6.37,0.86,1144.05,2376.4854,15.35,-0.00979671853824844,1
"3525",2004-01-28,3.209,4.189,5.59,6.45,0.86,1128.48,2344.5254,16.78,-0.0134484310318086,1
"3526",2004-01-29,3.188,4.173,5.58,6.41,0.83,1134.12,2356.8354,17.14,0.00525052959545669,1
"3527",2004-01-30,3.143,4.132,5.53,6.35,0.82,1131.13,2350.626,16.63,-0.00263463456124247,1
"3528",2004-02-02,3.147,4.145,5.55,6.35,0.8,1135.26,2359.2458,17.11,0.00366702316744558,1
"3529",2004-02-03,3.092,4.097,5.52,6.31,0.79,1136.03,2360.8603,17.34,0.000684328864758254,1
"3530",2004-02-04,3.112,4.112,5.53,6.31,0.78,1126.53,2341.4719,17.87,-0.00821243001968385,1
"3531",2004-02-05,3.181,4.167,5.55,6.33,0.78,1128.59,2345.826,17.71,0.0018595568027103,1
"3532",2004-02-06,3.085,4.077,5.51,6.28,0.77,1142.76,2375.392,16,0.0126036628462639,1
"3533",2004-02-09,3.05,4.052,5.49,6.25,0.76,1139.81,2369.7288,16.39,-0.00238411175923804,1
"3534",2004-02-10,3.119,4.112,5.52,6.28,0.76,1145.54,2381.6655,15.94,0.00503715868246198,1
"3535",2004-02-11,3.006,4.031,5.48,6.24,0.76,1157.76,2407.9499,15.39,0.0110361425649404,1
"3536",2004-02-12,3.044,4.044,5.53,6.28,0.75,1152.11,2396.4177,15.31,-0.00478921924413797,1
"3537",2004-02-13,3.01,4.04,5.5,6.25,0.75,1145.81,2383.5305,15.58,-0.00537769354649656,1
"3538",2004-02-17,3,4.038,5.5,6.24,0.74,1156.99,2406.796,15.4,0.00976094075574027,1
"3539",2004-02-18,3.017,4.048,5.49,6.24,0.75,1151.82,2396.3772,15.59,-0.00432890864036666,1
"3540",2004-02-19,2.997,4.031,5.47,6.24,0.77,1147.06,2386.5828,15.8,-0.00408716958248466,1
"3541",2004-02-20,3.078,4.096,5.53,6.28,0.75,1144.11,2380.47,16.04,-0.00256131905417249,1
"3542",2004-02-23,3.007,4.036,5.49,6.25,0.76,1141,2374.0505,16.29,-0.00269673635878628,1
"3543",2004-02-24,2.986,4.023,5.47,6.23,0.76,1139.09,2370.1035,15.9,-0.00166255941059369,1
"3544",2004-02-25,2.966,4.008,5.46,6.23,0.77,1143.67,2379.9253,14.93,0.00414403843545217,1
"3545",2004-02-26,2.99,4.034,5.49,6.25,0.76,1144.91,2383.1921,14.83,0.00137264812471229,1
"3546",2004-02-27,2.938,3.971,5.43,6.2,0.77,1144.94,2383.2858,14.55,3.93170151914732e-05,1
"3547",2004-03-01,2.952,3.973,5.43,6.2,0.77,1155.96,2406.3251,14.44,0.00966703196066536,1
"3548",2004-03-02,3.024,4.042,5.47,6.24,0.77,1149.1,2392.079,14.86,-0.00592027236884985,1
"3549",2004-03-03,3.027,4.05,5.48,6.25,0.77,1151.04,2396.7573,14.55,0.00195574644482897,1
"3550",2004-03-04,2.99,4.015,5.45,6.22,0.77,1154.88,2404.8046,14.4,0.00335757817447754,1
"3551",2004-03-05,2.802,3.849,5.32,6.1,0.78,1156.87,2408.9743,14.48,0.00173390386894633,1
"3552",2004-03-08,2.7,3.768,5.29,6.08,0.79,1147.21,2389.0291,15.79,-0.00827954038363948,1
"3553",2004-03-09,2.653,3.721,5.24,6.03,0.79,1140.58,2375.2777,16.6,-0.00575606215930986,1
"3554",2004-03-10,2.663,3.728,5.26,6.05,0.79,1123.89,2340.7507,18.67,-0.014535984571404,1
"3555",2004-03-11,2.645,3.698,5.27,6.06,0.79,1106.78,2305.7926,20.67,-0.0149345677863088,1
"3556",2004-03-12,2.733,3.777,5.29,6.09,0.8,1120.57,2334.5355,18.3,0.0124655183644877,1
"3557",2004-03-15,2.729,3.762,5.28,6.09,0.81,1104.49,2301.0902,21.13,-0.0143263188758534,1
"3558",2004-03-16,2.642,3.679,5.27,6.04,0.77,1110.7,2314.0593,20.34,0.005636067634376,1
"3559",2004-03-17,2.669,3.711,5.27,6.04,0.77,1123.75,2341.4499,18.11,0.0118366024587184,1
"3560",2004-03-18,2.723,3.754,5.28,6.08,0.8,1122.32,2338.4998,18.53,-0.00125994581391642,1
"3561",2004-03-19,2.733,3.771,5.31,6.1,0.79,1109.78,2312.3735,19.15,-0.0111722481224928,1
"3562",2004-03-22,2.676,3.713,5.24,6.06,0.82,1095.4,2282.4462,21.58,-0.0129422431108125,1
"3563",2004-03-23,2.655,3.69,5.26,6.06,0.8,1093.95,2279.4207,20.67,-0.00132555150697516,1
"3564",2004-03-24,2.665,3.707,5.26,6.06,0.8,1091.33,2273.9805,19.81,-0.00238665903139337,1
"3565",2004-03-25,2.679,3.737,5.28,6.09,0.81,1109.19,2311.1887,17.88,0.0163625853431901,1
"3566",2004-03-26,2.784,3.829,5.36,6.16,0.8,1108.06,2308.8453,17.33,-0.00101393711383246,1
"3567",2004-03-29,2.842,3.888,5.4,6.19,0.79,1122.47,2339.2623,16.5,0.0131741178155158,1
"3568",2004-03-30,2.849,3.894,5.41,6.19,0.78,1127,2348.7599,16.28,0.00406008338611713,1
"3569",2004-03-31,2.778,3.835,5.37,6.15,0.78,1126.21,2347.3273,16.74,-0.000609938887325219,1
"3570",2004-04-01,2.839,3.879,5.4,6.18,0.78,1132.17,2359.7642,16.65,0.00529832375740705,1
"3571",2004-04-02,3.133,4.144,5.55,6.32,0.77,1141.81,2380.0177,15.64,0.00858284908297185,1
"3572",2004-04-05,3.2,4.206,5.62,6.37,0.75,1150.57,2398.2745,14.97,0.00767086732170106,1
"3573",2004-04-06,3.134,4.147,5.6,6.35,0.75,1148.16,2393.9895,15.32,-0.00178670123040538,1
"3574",2004-04-07,3.186,4.157,5.59,6.34,0.75,1140.53,2378.2151,15.76,-0.00658916841531688,1
"3575",2004-04-08,3.217,4.191,5.62,6.36,0.74,1139.32,2375.6816,16.26,-0.0010652947246025,1
"3576",2004-04-12,3.255,4.229,5.64,6.38,0.74,1145.2,2387.9996,15.28,0.00518503826438703,1
"3577",2004-04-13,3.378,4.352,5.73,6.46,0.73,1129.44,2355.2493,17.26,-0.0137145332855165,1
"3578",2004-04-14,3.416,4.364,5.76,6.48,0.72,1128.17,2352.6656,15.62,-0.00109699639864032,1
"3579",2004-04-15,3.447,4.4,5.8,6.51,0.71,1128.84,2354.0544,15.74,0.0005903091370062,1
"3580",2004-04-16,3.365,4.338,5.77,6.48,0.71,1134.61,2366.0996,14.94,0.00511678914471986,1
"3581",2004-04-19,3.42,4.385,5.79,6.51,0.72,1135.82,2368.626,15.42,0.00106774879637366,1
"3582",2004-04-20,3.514,4.457,5.82,6.53,0.71,1118.15,2331.7878,16.67,-0.0155525608517344,1
"3583",2004-04-21,3.507,4.423,5.82,6.54,0.72,1124.09,2344.3251,15.6,0.00537668993722326,1
"3584",2004-04-22,3.459,4.381,5.78,6.5,0.72,1139.93,2377.4878,14.61,0.0141459475906306,1
"3585",2004-04-23,3.571,4.458,5.84,6.55,0.71,1140.6,2378.9039,14.01,0.000595628713636265,1
"3586",2004-04-26,3.554,4.434,5.81,6.52,0.71,1135.53,2368.3403,14.77,-0.00444053246539297,1
"3587",2004-04-27,3.484,4.383,5.8,6.51,0.71,1138.11,2373.7317,15.07,0.00227644650559718,1
"3588",2004-04-28,3.617,4.497,5.85,6.56,0.71,1122.41,2341.3187,16.29,-0.0136548709359192,1
"3589",2004-04-29,3.653,4.536,5.89,6.61,0.72,1113.89,2324.1986,16.6,-0.00731216130465265,1
"3590",2004-04-30,3.622,4.505,5.87,6.58,0.71,1107.31,2310.4785,17.19,-0.00590315302659592,1
"3591",2004-05-03,3.611,4.499,5.87,6.58,0.71,1117.49,2331.7405,16.62,0.0092024227881799,1
"3592",2004-05-04,3.668,4.565,5.92,6.63,0.71,1119.55,2336.0656,16.55,0.00185488050664301,1
"3593",2004-05-05,3.672,4.579,5.91,6.66,0.75,1121.53,2340.5387,15.77,0.00191480068025494,1
"3594",2004-05-06,3.701,4.598,5.98,6.69,0.71,1113.99,2325.0365,17.05,-0.00662334700981441,1
"3595",2004-05-07,3.944,4.771,6.06,6.76,0.7,1098.7,2293.1203,18.13,-0.01372718234746,1
"3596",2004-05-10,3.937,4.792,6.12,6.79,0.67,1087.12,2269.0397,19.77,-0.0105012371134651,1
"3597",2004-05-11,3.898,4.746,6.08,6.78,0.7,1095.45,2286.9091,18.57,0.00787531394889214,1
"3598",2004-05-12,3.935,4.805,6.13,6.83,0.7,1097.28,2291.476,18.14,0.00199697486883071,1
"3599",2004-05-13,4.021,4.852,6.18,6.87,0.69,1096.44,2289.9133,18.86,-0.000681962193799957,1
"3600",2004-05-14,3.903,4.768,6.12,6.82,0.7,1095.7,2288.5857,18.47,-0.000579759941129682,1
"3601",2004-05-17,3.813,4.689,6.06,6.78,0.72,1084.1,2264.5703,19.96,-0.0104935550370695,1
"3602",2004-05-18,3.854,4.734,6.08,6.79,0.71,1091.49,2280.0859,19.33,0.00685145433550912,1
"3603",2004-05-19,3.903,4.772,6.12,6.82,0.7,1088.68,2274.6028,18.93,-0.0024047778199935,1
"3604",2004-05-20,3.837,4.7,6.05,6.77,0.72,1089.19,2275.6965,18.67,0.000480831202704885,1
"3605",2004-05-21,3.896,4.756,6.08,6.79,0.71,1093.56,2284.8466,18.49,0.00402079099739347,1
"3606",2004-05-24,3.875,4.732,6.06,6.77,0.71,1095.41,2288.7305,18.08,0.00169985153489091,1
"3607",2004-05-25,3.878,4.72,6.03,6.75,0.72,1113.05,2325.5983,15.96,0.0161084059481883,1
"3608",2004-05-26,3.788,4.655,6,6.72,0.72,1114.94,2329.8683,15.97,0.00183608665348611,1
"3609",2004-05-27,3.732,4.6,5.93,6.65,0.72,1121.28,2343.3651,15.28,0.00579294546391309,1
"3610",2004-05-28,3.791,4.647,5.97,6.69,0.72,1120.68,2342.1649,15.5,-0.000512169443847981,1
"3611",2004-06-01,3.836,4.7,6.02,6.76,0.74,1121.2,2343.2596,16.3,0.000467388098933447,1
"3612",2004-06-02,3.899,4.738,6.04,6.8,0.76,1124.99,2351.9242,16.08,0.00369766969054562,1
"3613",2004-06-03,3.871,4.71,6.03,6.79,0.76,1116.64,2334.52,17.03,-0.00739998338381821,1
"3614",2004-06-04,3.945,4.772,6.07,6.84,0.77,1122.5,2346.8172,16.78,0.00526754964617993,1
"3615",2004-06-07,3.917,4.76,6.07,6.83,0.76,1140.42,2384.3769,15.39,0.016004527323219,1
"3616",2004-06-08,3.927,4.762,6.06,6.82,0.76,1142.18,2388.2525,15.01,0.00162541417004998,1
"3617",2004-06-09,3.973,4.805,6.1,6.85,0.75,1131.33,2365.7457,15.39,-0.00942396166234521,1
"3618",2004-06-10,4.007,4.793,6.08,6.84,0.76,1136.47,2376.6001,15.04,0.00458815163438749,1
"3619",2004-06-14,4.094,4.87,6.14,6.9,0.76,1125.29,2353.8227,16.07,-0.00958402719919095,1
"3620",2004-06-15,3.896,4.676,5.97,6.75,0.78,1132.01,2367.9285,15.05,0.00599271984249273,1
"3621",2004-06-16,3.941,4.722,6.02,6.78,0.76,1133.56,2371.2207,14.79,0.0013903291421172,1
"3622",2004-06-17,3.91,4.678,5.96,6.74,0.78,1132.05,2368.0763,15.15,-0.0013260680458802,1
"3623",2004-06-18,3.934,4.71,5.98,6.75,0.77,1135.02,2374.2873,14.99,0.00262280400340132,1
"3624",2004-06-21,3.899,4.684,5.98,6.75,0.77,1130.3,2364.4371,15.26,-0.00414869759021996,1
"3625",2004-06-22,3.923,4.717,5.99,6.77,0.78,1134.41,2373.0882,14.31,0.00365884125232176,1
"3626",2004-06-23,3.899,4.696,5.98,6.77,0.79,1144.06,2393.2913,13.98,0.00851342145648009,1
"3627",2004-06-24,3.843,4.644,5.95,6.72,0.77,1140.65,2386.6322,14.81,-0.00278240262687616,1
"3628",2004-06-25,3.825,4.646,5.95,6.73,0.78,1134.43,2373.6326,15.19,-0.0054468384361864,1
"3629",2004-06-28,3.951,4.735,6.03,6.8,0.77,1133.35,2371.7554,16.07,-0.000790855332876665,1
"3630",2004-06-29,3.895,4.686,5.98,6.76,0.78,1136.2,2377.7785,15.47,0.00253951145215054,1
"3631",2004-06-30,3.766,4.581,5.91,6.71,0.8,1140.84,2387.7093,14.34,0.00417650340433312,1
"3632",2004-07-01,3.728,4.563,5.89,6.69,0.8,1128.94,2363.1032,15.2,-0.010305316480528,1
"3633",2004-07-02,3.599,4.459,5.81,6.61,0.8,1125.38,2355.7158,15.08,-0.00312614362335088,1
"3634",2004-07-06,3.627,4.474,5.83,6.63,0.8,1116.21,2336.5206,16.25,-0.00814835134187244,1
"3635",2004-07-07,3.63,4.474,5.83,6.63,0.8,1118.33,2341.5358,15.81,0.00214643945360476,1
"3636",2004-07-08,3.646,4.47,5.83,6.63,0.8,1109.11,2322.3687,16.2,-0.00818569590095531,1
"3637",2004-07-09,3.632,4.456,5.83,6.63,0.8,1112.81,2330.2399,15.78,0.00338929817646959,1
"3638",2004-07-12,3.628,4.445,5.81,6.61,0.8,1114.35,2333.5259,14.96,0.00141015523766461,1
"3639",2004-07-13,3.649,4.47,5.84,6.64,0.8,1115.14,2335.2826,14.46,0.000752809300295278,1
"3640",2004-07-14,3.673,4.48,5.83,6.62,0.79,1111.47,2327.6786,13.76,-0.00325613696603564,1
"3641",2004-07-15,3.677,4.48,5.83,6.62,0.79,1106.69,2317.664,14.71,-0.0043023981059928,1
"3642",2004-07-16,3.539,4.349,5.73,6.53,0.8,1101.39,2306.6128,14.34,-0.00476824940975065,1
"3643",2004-07-19,3.556,4.351,5.73,6.52,0.79,1100.9,2305.5866,15.17,-0.000444894782513905,1
"3644",2004-07-20,3.666,4.444,5.78,6.59,0.81,1108.67,2321.8504,14.17,0.00705408332959591,1
"3645",2004-07-21,3.698,4.466,5.81,6.62,0.81,1093.88,2291.078,16.41,-0.0132533947923604,1
"3646",2004-07-22,3.68,4.444,5.8,6.61,0.81,1096.85,2297.3224,15.75,0.00272552920502927,1
"3647",2004-07-23,3.67,4.43,5.77,6.58,0.81,1086.2,2275.06,16.5,-0.00969058587510402,1
"3648",2004-07-26,3.729,4.485,5.8,6.6,0.8,1084.07,2270.599,17.3,-0.00196082740674962,1
"3649",2004-07-27,3.841,4.613,5.91,6.71,0.8,1094.83,2293.134,16.55,0.00992469388033724,1
"3650",2004-07-28,3.802,4.583,5.91,6.71,0.8,1095.42,2294.7977,16.15,0.000725513642028797,1
"3651",2004-07-29,3.789,4.575,5.9,6.69,0.79,1100.43,2305.9609,15.68,0.00486456823623274,1
"3652",2004-07-30,3.694,4.475,5.81,6.6,0.79,1101.72,2308.6821,15.32,0.00118007204718864,1
"3653",2004-08-02,3.663,4.449,5.79,6.61,0.82,1106.62,2318.9496,15.37,0.00444734249033244,1
"3654",2004-08-03,3.646,4.424,5.77,6.59,0.82,1099.69,2304.4438,16.03,-0.00625533215555867,1
"3655",2004-08-04,3.639,4.418,5.77,6.59,0.82,1098.63,2302.6206,16.21,-0.000791167048638728,1
"3656",2004-08-05,3.611,4.4,5.75,6.57,0.82,1080.7,2265.1288,18.32,-0.0162822307765336,1
"3657",2004-08-06,3.385,4.22,5.64,6.46,0.82,1063.97,2230.1891,19.34,-0.0154250389646716,1
"3658",2004-08-09,3.43,4.256,5.65,6.47,0.82,1065.22,2232.8757,18.89,0.00120465121096682,1
"3659",2004-08-10,3.503,4.289,5.67,6.5,0.83,1079.04,2261.8735,17.47,0.0129867506731342,1
"3660",2004-08-11,3.471,4.271,5.67,6.47,0.8,1075.8,2256.3013,18.04,-0.00246353299598765,1
"3661",2004-08-12,3.479,4.254,5.66,6.46,0.8,1063.23,2230.0119,19.08,-0.0116515467149711,1
"3662",2004-08-13,3.421,4.227,5.61,6.42,0.81,1064.8,2233.5621,17.98,0.0015920094417434,1
"3663",2004-08-16,3.452,4.262,5.64,6.46,0.82,1079.34,2264.1302,17.57,0.0136858070791942,1
"3664",2004-08-17,3.373,4.19,5.6,6.42,0.82,1081.71,2269.3043,17.02,0.00228524843668431,1
"3665",2004-08-18,3.414,4.236,5.62,6.43,0.81,1095.17,2297.9573,16.23,0.0126263366266041,1
"3666",2004-08-19,3.376,4.213,5.6,6.42,0.82,1091.23,2289.7764,16.96,-0.0035600748543064,1
"3667",2004-08-20,3.41,4.232,5.61,6.43,0.82,1098.35,2304.7145,16,0.00652382477171127,1
"3668",2004-08-23,3.462,4.283,5.65,6.47,0.82,1095.68,2299.3218,15.88,-0.0023398559778228,1
"3669",2004-08-24,3.452,4.271,5.65,6.46,0.81,1096.19,2300.4284,15.33,0.000481272347350256,1
"3670",2004-08-25,3.452,4.261,5.63,6.44,0.81,1104.96,2318.9296,14.98,0.0080425019965847,1
"3671",2004-08-26,3.403,4.209,5.6,6.41,0.81,1105.09,2319.2126,14.91,0.000122039064920255,1
"3672",2004-08-27,3.427,4.227,5.6,6.41,0.81,1107.77,2325.1125,14.71,0.00254392374377422,1
"3673",2004-08-30,3.376,4.176,5.57,6.38,0.81,1099.15,2307.2596,15.44,-0.00767829513625698,1
"3674",2004-08-31,3.307,4.117,5.51,6.32,0.81,1104.24,2317.995,15.29,0.00465287911251947,1
"3675",2004-09-01,3.296,4.113,5.51,6.33,0.82,1105.91,2322.2492,14.91,0.00183529300106355,1
"3676",2004-09-02,3.393,4.213,5.55,6.37,0.82,1118.31,2348.307,14.28,0.0112209318448681,1
"3677",2004-09-03,3.493,4.295,5.63,6.45,0.82,1113.63,2338.51,13.91,-0.00417194174356231,1
"3678",2004-09-07,3.454,4.238,5.57,6.39,0.82,1121.3,2354.7175,14.07,0.00693069518625107,1
"3679",2004-09-08,3.361,4.159,5.51,6.33,0.82,1116.27,2344.5789,14.06,-0.00430565449995603,1
"3680",2004-09-09,3.409,4.195,5.55,6.37,0.82,1118.38,2349.0339,14.01,0.00190012799313341,1
"3681",2004-09-10,3.402,4.186,5.53,6.35,0.82,1123.92,2360.6747,13.76,0.00495556918101528,1
"3682",2004-09-13,3.358,4.135,5.5,6.31,0.81,1125.82,2365.3133,13.17,0.00196494671629249,1
"3683",2004-09-14,3.341,4.124,5.49,6.3,0.81,1128.33,2370.6012,13.56,0.00223560236185213,1
"3684",2004-09-15,3.375,4.164,5.51,6.32,0.81,1120.37,2353.9401,14.64,-0.00702821714592917,1
"3685",2004-09-16,3.276,4.072,5.43,6.24,0.81,1123.5,2360.5938,14.39,0.0028266224786265,1
"3686",2004-09-17,3.33,4.106,5.47,6.27,0.8,1128.55,2371.2164,14.03,0.00449996945683738,1
"3687",2004-09-20,3.265,4.056,5.42,6.21,0.79,1122.2,2357.8873,14.43,-0.00562120774805704,1
"3688",2004-09-21,3.276,4.035,5.39,6.19,0.8,1129.3,2372.8335,13.66,0.00633881017129204,1
"3689",2004-09-22,3.245,3.978,5.33,6.13,0.8,1113.56,2339.8098,14.74,-0.0139174113986507,1
"3690",2004-09-23,3.296,4.016,5.35,6.15,0.8,1108.36,2329.3556,14.8,-0.00446797000337383,1
"3691",2004-09-24,3.32,4.027,5.35,6.16,0.81,1110.11,2333.0278,14.28,0.0015764875058149,1
"3692",2004-09-27,3.272,3.989,5.32,6.14,0.82,1103.52,2319.1911,14.62,-0.00593079088041721,1
"3693",2004-09-28,3.268,4.002,5.35,6.16,0.81,1110.06,2333.3403,13.83,0.00610092027345217,1
"3694",2004-09-29,3.354,4.087,5.41,6.22,0.81,1114.8,2343.5407,13.21,0.00437158694769047,1
"3695",2004-09-30,3.371,4.119,5.47,6.25,0.78,1114.58,2343.1012,13.34,-0.000187536747281561,1
"3696",2004-10-01,3.423,4.187,5.53,6.3,0.77,1131.5,2378.6666,12.75,0.0151787724747015,1
"3697",2004-10-04,3.416,4.164,5.52,6.29,0.77,1135.17,2386.6546,13.41,0.00335818395062168,1
"3698",2004-10-05,3.42,4.173,5.52,6.28,0.76,1134.48,2385.2165,13.95,-0.000602558912378796,1
"3699",2004-10-06,3.479,4.22,5.57,6.32,0.75,1142.05,2401.9067,13.28,0.00699735223196721,1
"3700",2004-10-07,3.526,4.242,5.6,6.35,0.75,1130.65,2378.0825,14.5,-0.00991886987117361,1
"3701",2004-10-08,3.392,4.129,5.5,6.25,0.75,1122.14,2360.2111,15.05,-0.00751504626101071,1
"3702",2004-10-12,3.358,4.098,5.48,6.23,0.75,1121.84,2359.5885,15.05,-0.000263789963533409,1
"3703",2004-10-13,3.31,4.055,5.47,6.21,0.74,1113.65,2342.5993,15.42,-0.00720006899508113,1
"3704",2004-10-14,3.256,4.024,5.43,6.16,0.73,1103.29,2320.8088,16.43,-0.00930184688435622,1
"3705",2004-10-15,3.31,4.053,5.47,6.19,0.72,1108.2,2331.1554,15.04,0.00445818716302709,1
"3706",2004-10-18,3.3,4.041,5.47,6.2,0.73,1114.02,2343.4087,14.71,0.00525632053530187,1
"3707",2004-10-19,3.3,4.032,5.44,6.17,0.73,1103.23,2320.7113,15.13,-0.00968563443500061,1
"3708",2004-10-20,3.252,3.98,5.43,6.14,0.71,1103.66,2321.7805,14.85,0.000460720814346838,1
"3709",2004-10-21,3.279,3.995,5.42,6.13,0.71,1106.49,2327.8561,14.54,0.00261678483388077,1
"3710",2004-10-22,3.248,3.974,5.39,6.12,0.73,1095.73,2305.2316,15.28,-0.00971902859459393,1
"3711",2004-10-25,3.241,3.97,5.39,6.12,0.73,1094.81,2303.2772,16.58,-0.000847810692860569,1
"3712",2004-10-26,3.265,3.999,5.39,6.12,0.73,1111.09,2337.5405,16.39,0.014875890752533,1
"3713",2004-10-27,3.347,4.082,5.47,6.19,0.72,1125.4,2368.0391,15.72,0.0130473033515355,1
"3714",2004-10-28,3.306,4.049,5.46,6.19,0.73,1127.44,2373.0702,15.39,0.00212458485166066,1
"3715",2004-10-29,3.282,4.023,5.41,6.14,0.73,1130.2,2378.8976,16.27,0.00245563742699212,1
"3716",2004-11-01,3.33,4.07,5.5,6.2,0.7,1130.51,2379.547,16.27,0.000272983587019568,1
"3717",2004-11-02,3.309,4.047,5.5,6.19,0.69,1130.55,2379.627,16.18,3.36198444493541e-05,1
"3718",2004-11-03,3.33,4.074,5.48,6.17,0.69,1143.19,2406.7373,14.04,0.0113926678424811,1
"3719",2004-11-04,3.35,4.072,5.46,6.15,0.69,1161.67,2445.7326,13.97,0.0162025577116373,1
"3720",2004-11-05,3.479,4.173,5.56,6.23,0.67,1166.17,2455.2574,13.84,0.00389445681837832,1
"3721",2004-11-08,3.517,4.216,5.59,6.25,0.66,1164.89,2452.7741,13.8,-0.00101142145015014,1
"3722",2004-11-09,3.524,4.226,5.62,6.25,0.63,1164.08,2452.0396,13.61,-0.000299456847656711,1
"3723",2004-11-10,3.555,4.239,5.62,6.29,0.67,1162.91,2450.0363,13.08,-0.000816993330776491,1
"3724",2004-11-12,3.503,4.179,5.53,6.22,0.69,1184.17,2495.0746,13.33,0.0183827072276438,1
"3725",2004-11-15,3.531,4.186,5.52,6.21,0.69,1183.82,2494.5865,13.38,-0.000195625413364407,1
"3726",2004-11-16,3.552,4.206,5.52,6.21,0.69,1175.43,2477.1301,13.21,-0.00699771284739977,1
"3727",2004-11-17,3.462,4.129,5.46,6.15,0.69,1181.94,2491.1358,13.21,0.00565400258952897,1
"3728",2004-11-18,3.469,4.113,5.43,6.13,0.7,1183.55,2494.5604,12.98,0.00137471429698848,1
"3729",2004-11-19,3.565,4.204,5.48,6.19,0.71,1170.34,2466.7976,13.5,-0.0111293356536887,1
"3730",2004-11-22,3.562,4.178,5.44,6.14,0.7,1177.24,2481.3822,12.97,0.00591236184111746,1
